service,from_existing,from_nonuser,from_residual,residual_ratio,total_inflow,nonuser_ratio,novelty,BlueOceanScore,estimated_sales,arpu,eps,tau,nonuser_mass,D_nonuser,residual_mass
new18,4959318.608746553,511626.64826802677,1441.0524972420194,0.00026333164651356133,5472386.309511822,0.09349242164770853,0.5307901,0.002727788076674588,6566863571.4141865,1200,0.2,0.1,0.13481895210699668,0.8384498953819275,0.1
new19,10903262.44663728,594271.9165164564,2902.3329173606244,0.00025236719213907335,11500436.696071098,0.051673856586635356,0.3752719,0.0022400922393562123,13800524035.285316,1200,0.2,0.1,0.13481895210699668,0.8384498953819275,0.1
new0,17965824.068613518,1334789.5641423191,17402.977463007046,0.0009008677140178676,19318016.610218845,0.06909558010402797,0.54768103,0.007343027717891425,23181619932.262615,1200,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new1,17053733.66142532,1792353.1804479812,34600.80045681756,0.001832602769151441,18880687.642330118,0.09493050329531229,0.41972306,0.0075565069948532885,28321031463.495174,1500,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new2,18810082.651315253,1446966.7549496156,21818.381556897108,0.0010759171461239014,20278867.787821766,0.07135342910113425,0.40198883,0.005842614156911122,20278867787.821766,1000,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new3,14218288.572131341,1710993.3600662672,27564.273119177444,0.0017274261319879796,15956846.205316786,0.10722628632568809,0.48333538,0.008306758231670144,20743900066.911823,1300,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new4,19271447.202446893,1207557.4590325837,14276.283962948683,0.0006966324231320138,20493280.945442423,0.058924554943025696,0.25952023,0.003147847543111956,32789249512.70788,1600,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new5,26793532.615301266,1596259.119499011,34843.96173451784,0.0012258367039956687,28424635.696534794,0.05615759289022686,0.22945751,0.003679089358586173,34109562835.84175,1200,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new6,18762699.55865551,1436499.0500589919,21401.06519714635,0.001058379352851623,20220599.673911646,0.07104136737904683,0.4355607,0.006284759991920101,24264719608.693974,1200,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new7,14569938.675897218,1832836.321627174,33151.92722727184,0.002017040315343988,16435926.924751665,0.111514022301171,0.35776564,0.00658653464491212,19723112309.702,1200,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new8,18188707.8571158,1575791.705025903,26293.463041970877,0.0013285704624626507,19790793.025183678,0.07962246399225724,0.45153052,0.007146947313472609,23748951630.220413,1200,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new9,17208410.419124912,1450982.0431971105,20748.654543771892,0.0011107332869685065,18680141.116865795,0.07767511145229293,0.4041722,0.005890649092951825,22416169340.238953,1200,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new10,17673455.667695682,1547147.294298185,24685.109766924114,0.0012826573275951812,19245288.071760792,0.08039096575376091,0.31940383,0.004963710469831629,23094345686.11295,1200,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new11,15961504.805145321,1665539.5217985325,27725.06679685013,0.001570400959566186,17654769.393740702,0.09433935299030473,0.40825713,0.006830042105299642,21185723272.488842,1200,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new12,20266684.507510345,1220168.5140943832,15129.7595008415,0.0007036448524243293,21501982.78110557,0.05674679058745138,0.33141217,0.004061841058138741,25802379337.326683,1200,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new13,14418955.146951964,1795270.8168817405,31300.43400526695,0.0019267109749937451,16245526.39783897,0.1105086269854914,0.42460322,0.007656810910704416,19494631677.406765,1200,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new14,29155106.26719993,1319623.967997733,23235.373087705186,0.0007618663285984178,30497965.608285367,0.0432692457243519,0.360698,0.004781108618614529,36597558729.942444,1200,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new15,14530150.096973885,1652151.7827366132,25632.430929290742,0.0015814742605702804,16207934.31063979,0.10193475313211559,0.43818122,0.007271740439725073,19449521172.767746,1200,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new16,17894781.80887899,2024536.4728188496,48096.22992324699,0.0024087359880897376,19967414.511621088,0.10139201906388852,0.28775883,0.005851792575286029,23960897413.945305,1200,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new17,14498803.431980668,1522701.6729297016,20949.677020408617,0.0013058897347808037,16042454.781930776,0.0949169995258318,0.50773376,0.007765788021942365,19250945738.316933,1200,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new18,12519382.13845299,1420521.6869756747,16117.776001222903,0.0011548976106178805,13956021.601429887,0.10178557525520976,0.5307901,0.0075736518680316585,16747225921.715864,1200,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new19,21361481.23988646,1494493.1823773868,25622.866659489777,0.001119802360646101,22881597.288923338,0.06531419828373827,0.3752719,0.005633452442509365,27457916746.708004,1200,0.2,0.2,0.13481895210699668,0.8384498953819275,0.1
new0,8103975.099080601,549424.2092442379,4021.5992409593987,0.0004645262467768994,8657420.907565799,0.06346280435136185,0.54768103,0.0030225267755620944,10388905089.078959,1200,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new1,7786354.028346299,760773.440610189,8720.640790054103,0.0010192608234968355,8555848.109746542,0.08891853044276708,0.41972306,0.00320739789913093,12833772164.619812,1500,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new2,8722356.586784622,612766.9586822022,5296.164319945448,0.0005670156678715622,9340419.709786769,0.06560379273322728,0.40198883,0.0024742523595911304,9340419709.78677,1000,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new3,5947709.1012661755,679564.6477000288,6334.845423692786,0.0009549621949432203,6633608.594389898,0.10244268078685602,0.48333538,0.003299240875496796,8623691172.706867,1300,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new4,9343741.121933214,497589.98348660156,3256.771835883127,0.00033081850418617954,9844587.877255699,0.050544521486389625,0.25952023,0.0012971121127853121,15751340603.609118,1600,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new5,14953138.283451946,771748.055080163,10180.128589495585,0.0006469708031273301,15735066.467121605,0.049046380369141065,0.22945751,0.0017787400693730305,18882079760.545925,1200,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new6,8668292.322273146,607260.9052964381,5176.7810535911785,0.0005577989068512046,9280730.008623175,0.0654324503279594,0.4355607,0.0026567988625592937,11136876010.34781,1200,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new7,6158617.464342278,743333.862649834,7909.697576609577,0.0011446970566391758,6909861.024568723,0.1075758050714528,0.35776564,0.002671266485341617,8291833229.482467,1200,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new8,8351346.288771155,669417.1574454411,6495.783216329929,0.0007195742418862585,9027259.229432927,0.07415508300269476,0.45153052,0.0030361177430607944,10832711075.319513,1200,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new9,7662407.817838809,596880.0764465608,4855.41380658701,0.0005875277842571729,8264143.308091957,0.07222528145925507,0.4041722,0.0024231940687382525,9916971969.710348,1200,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new10,8148339.3098778315,647477.0548191452,5969.466882063356,0.0006782108763253598,8801785.83157904,0.07356200971127105,0.31940383,0.0020772997165983595,10562142997.89485,1200,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new11,6883075.469010687,685061.9549331055,6629.577934796218,0.0008752187272759731,7574767.001878589,0.09044000360185414,0.40825713,0.00280930109174436,9089720402.254307,1200,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new12,9914230.284282507,513289.11127513053,3547.6472247818624,0.0003401039615823954,10431067.04278242,0.04920772814227968,0.33141217,0.0017086974157994035,12517280451.338903,1200,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new13,6016736.522800171,723580.887947902,7382.741567003743,0.0010941122753462581,6747700.152315077,0.10723370505721828,0.42460322,0.003086064779485379,8097240182.778092,1200,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new14,16762112.75018104,637126.8500208727,6574.259598247725,0.00037770480893349075,17405813.85980016,0.03660425505826865,0.360698,0.0023083641610476976,20886976631.760193,1200,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new15,6010312.318351646,658196.582111882,5877.133953857828,0.000880550499109818,6674386.034417386,0.09861530015162459,0.43818122,0.0028969703349554904,8009263241.300863,1200,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new16,8475361.638519926,891048.5553346189,12947.6811833125,0.0013804443071493571,9379357.875037856,0.09500101896165494,0.28775883,0.002575518589233646,11255229450.045427,1200,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new17,5949734.21432506,597667.0000492227,4651.981637883757,0.0007100036429367108,6552053.196012166,0.09121827649582974,0.50773376,0.0030481054251174765,7862463835.2146,1200,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new18,4808141.905927865,524975.2647033919,3278.3430903822705,0.0006143366026660814,5336395.51372164,0.09837637846623375,0.5307901,0.002798957545418555,6403674616.465968,1200,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new19,10539807.718403028,663715.8542223884,6643.320677490486,0.00059261568009833,11210166.893302906,0.05920659884367113,0.3752719,0.0025018593220702524,13452200271.963488,1200,0.3,0.05,0.13481895210699668,0.8384498953819275,0.1
new0,12942749.16609819,961594.9957119226,12537.269160976633,0.0009008677140178674,13916881.430971092,0.06909558010402798,0.54768103,0.005289986449238877,16700257717.16531,1200,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new1,12229534.367804063,1285328.2017129548,24812.846661099684,0.001832602769151439,13539675.41617812,0.09493050329531222,0.41972306,0.0054189049640866955,20309513124.26718,1500,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new2,13683157.65878715,1052577.7372708577,15871.506799664268,0.0010759171461239012,14751606.90285767,0.07135342910113426,0.40198883,0.004250136064281815,14751606902.85767,1000,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new3,9858789.993472887,1186382.181761506,19112.73488550137,0.0017274261319879787,11064284.910119895,0.1072262863256881,0.48333538,0.005759806077723463,14383570383.155863,1300,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new4,14048291.654907381,880272.2077039795,10406.971451231502,0.0006966324231320137,14938970.834062591,0.05892455494302568,0.25952023,0.002294683938692759,23902353334.500145,1600,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new5,20852390.77184236,1242307.963299378,27117.73458765016,0.0012258367039956683,22121816.469729386,0.056157592890226836,0.22945751,0.002863295784519047,26546179763.675262,1200,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new6,13640836.922609692,1044361.9384343314,15558.97856871776,0.0010583793528516233,14700757.83961274,0.07104136737904683,0.4355607,0.004569139205129768,17640909407.535286,1200,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new7,10162567.529256284,1278407.775279317,23123.549567815404,0.002017040315343988,11464098.854103416,0.11151402230117098,0.35776564,0.004594123873934804,13756918624.924099,1200,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new8,13166834.37198775,1140718.1064107923,19033.87946297517,0.00132857046246265,14326586.357861517,0.07962246399225724,0.45153052,0.0051736864587113435,17191903629.43382,1200,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new9,12314128.179995028,1038305.0166529503,14847.48360781111,0.0011107332869685052,13367280.68025579,0.07767511145229292,0.4041722,0.0042152764972041455,16040736816.306948,1200,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new10,12722522.94931109,1113739.006551605,17769.97557359437,0.0012826573275951803,13854031.93143629,0.08039096575376091,0.31940383,0.0035732072749982144,16624838317.723547,1200,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new11,11293618.813520616,1178458.3413452653,19616.96843784342,0.0015704009595661835,12491694.123303723,0.09433935299030474,0.40825713,0.004832620292335133,14990032947.964468,1200,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new12,14916443.824655697,898053.9017300924,11135.625444370076,0.0007036448524243294,15825633.351830157,0.05674679058745139,0.33141217,0.002989547893043584,18990760022.196186,1200,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new13,10033845.936912488,1249290.992866033,21781.310044073136,0.0019267109749937425,11304918.239822594,0.11050862698549138,0.42460322,0.005328212777076243,13565901887.787113,1200,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new14,23012070.77498986,1041576.7265475745,18339.636462896637,0.0007618663285984174,24071987.138000328,0.04326924572435189,0.360698,0.003773720078607629,28886384565.600395,1200,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new15,10106540.345085789,1149164.9113735238,17828.803942187318,0.0015814742605702791,11273534.0604015,0.10193475313211561,0.43818122,0.005057906328743233,13528240872.4818,1200,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new16,12977100.263366383,1468171.7315813515,34878.86047843342,0.0024087359880897385,14480150.855426166,0.10139201906388852,0.28775883,0.0042436560434746615,17376181026.5114,1200,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new17,10064059.744520947,1056953.4707701767,14541.806994689876,0.0013058897347808045,11135555.022285813,0.09491699952583182,0.50773376,0.005390469288225697,13362666026.742975,1200,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new18,8451272.360899244,958930.3640090787,10880.386374653168,0.0011548976106178796,9421083.111282974,0.10178557525520973,0.5307901,0.005112632076847696,11305299733.53957,1200,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new19,15918990.426378047,1113725.32622552,19094.657550580367,0.0011198023606461005,17051810.41015415,0.06531419828373825,0.3752719,0.004198158100212307,20462172492.18498,1200,0.3,0.1,0.13481895210699668,0.8384498953819275,0.1
new0,22093419.084505416,1861260.9645826714,54453.48553655294,0.0022680320994517837,24009133.534624636,0.0775230377180611,0.54768103,0.010239285068086315,28810960241.549564,1200,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new1,20679653.54674186,2369270.64340834,94884.33713204753,0.004099771955000255,23143808.52728225,0.10237168358074732,0.41972306,0.009988773632851137,34715712790.92337,1500,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new2,22916331.897361428,1992638.3885706435,65489.17008803578,0.0026222457468343557,24974459.456020106,0.07978704772688552,0.40198883,0.008045946611311604,24974459456.020107,1000,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new3,17732916.80239164,2259413.6360705006,78293.21593070007,0.0039008860551059204,20070623.654392842,0.11257316538721428,0.48333538,0.010969301961200769,26091810750.710693,1300,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new4,22655619.96600511,1746257.0326000361,47241.5215585672,0.0019322382326220106,24449118.52016371,0.07142413053296219,0.25952023,0.00455212368454566,39118589632.26194,1600,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new5,30624152.508660138,2208836.1703720647,97596.13639968107,0.0029636927782085948,32930584.81543188,0.06707552212485954,0.22945751,0.00509096897239755,39516701778.51826,1200,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new6,22909495.016538545,1979486.3238671075,64432.70344257948,0.002582119758416948,24953414.043848235,0.07932727443181709,0.4355607,0.008660358287241541,29944096852.61788,1200,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new7,18182902.335263442,2387782.991535346,90772.17526637671,0.004393309390555038,20661457.502065163,0.11556701608764441,0.35776564,0.008580807359992185,24793749002.478195,1200,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new8,22198191.958711646,2132188.7881685453,75989.68593787379,0.0031135185031730124,24406370.43281807,0.08736197764586472,0.45153052,0.009670466523471838,29287644519.381683,1200,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new9,21217536.854868084,1988013.7501941905,62622.66073601391,0.002691344095673487,23268173.26579829,0.08543918456703074,0.4041722,0.008070872723244521,27921807918.957947,1200,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new10,21358906.12707653,2108042.1916579846,72485.61531358035,0.0030793270355042456,23539433.93404809,0.08955364846768271,0.31940383,0.006763228773460826,28247320720.857708,1200,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new11,19927239.68252001,2210850.117057706,78643.57332933616,0.0035398351327941275,22216733.37290705,0.09951283476056846,0.40825713,0.009066251019792573,26660080047.48846,1200,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new12,23983873.13575236,1757062.4153388995,49381.7831542132,0.001914741199738631,25790317.334245477,0.06812876292164881,0.33141217,0.005849116886640061,30948380801.094574,1200,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new13,18109936.889935564,2343167.404425245,86494.6883862765,0.004211118652264368,20539598.982747085,0.11408048455052437,0.42460322,0.0099935840203612,24647518779.2965,1200,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new14,33119606.130760167,1902066.4384244825,70767.69616840703,0.0020166080111070623,35092440.26535306,0.054201600801822895,0.360698,0.006891346673345931,42110928318.423676,1200,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new15,18361300.613929346,2186970.690790779,73533.40138124762,0.00356580825147138,20621804.706101373,0.10605137241667893,0.43818122,0.009625679298287608,24746165647.321648,1200,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new16,21407406.71023314,2625513.370685537,124134.46841510333,0.005138642551044237,24157054.54933378,0.10868516131897152,0.28775883,0.007588877678997758,28988465459.20054,1200,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new17,18374697.49895116,2045901.1759516217,62486.250873410165,0.0030506269490088683,20483084.92577619,0.09988247294610549,0.50773376,0.010434108748113527,24579701910.93143,1200,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new18,16148481.129217388,1922344.706778848,50323.04067217422,0.002777033675660975,18121148.87666841,0.10608293766925184,0.5307901,0.010249170929937169,21745378652.00209,1200,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new19,25527555.003758688,2060036.717676822,75029.45545130825,0.0027123046283841767,27662621.17688682,0.07447004766844227,0.3752719,0.007765253810254561,33195145412.264183,1200,0.3,0.2,0.13481895210699668,0.8384498953819275,0.1
new0,891670.358774986,21054.19014398973,0.456681587963227,5.003495961664107e-07,912725.0056005637,0.02306739709638643,0.54768103,0.00011582462581239435,1095270006.7206764,1200,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new1,1377197.7236997758,38714.64467547038,2.391599050026419,1.6890840590360359e-06,1415914.7599742962,0.02734249671652069,0.41972306,0.0001632197752567561,2123872139.9614444,1500,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new2,1130907.279536545,25740.380016014788,0.8228080151319469,7.113725800709119e-07,1156648.4823605749,0.022254280715850585,0.40198883,0.00010393542779846167,1156648482.360575,1000,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new3,806669.6469331515,32536.401044061375,1.2407312315325847,1.4784562148430492e-06,839207.2887084445,0.038770398543768014,0.48333538,0.00015796204912870625,1090969475.3209777,1300,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new4,2294585.041700367,12801.582666782759,0.21389285315082407,9.269917362973273e-08,2307386.8382600034,0.005548086889685309,0.25952023,3.3371025324012645e-05,3691818941.2160053,1600,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new5,3967308.553731352,34687.867707101024,2.9736390397143166,7.430383531221739e-07,4001999.3950774926,0.008667634420376855,0.22945751,7.994927853147931e-05,4802399274.092991,1200,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new6,1065437.1649690224,25644.140764151292,0.7938063310325666,7.275404219055518e-07,1091082.0995395046,0.02350340160009453,0.4355607,0.00011219448414886654,1309298519.4474056,1200,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new7,905363.1460551233,39089.7296678377,2.029874596229759,2.149255177985926e-06,944454.9055975574,0.04138866708845733,0.35776564,0.00014047400505948424,1133345886.717069,1200,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new8,1077744.570285567,31718.379050017,1.3282746315060385,1.1972216305757408e-06,1109464.2776102154,0.028588914208520843,0.45153052,0.00014385758169446547,1331357133.1322584,1200,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new9,919916.5447839096,24863.53958043968,0.6899489769838477,7.302741500908588e-07,944780.7743133261,0.026316728977164774,0.4041722,0.0001009401788008154,1133736929.1759913,1200,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new10,1513430.577271645,26088.923587247846,0.9695677839819887,6.297855745388523e-07,1539520.4704266768,0.01694613620825537,0.31940383,8.37010565405811e-05,1847424564.5120122,1200,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new11,744999.774438842,35500.860595943355,1.4772894116208752,1.8927423619928062e-06,780502.1123241971,0.045484643840652886,0.40825713,0.00014558187870728658,936602534.7890365,1200,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new12,2164601.9679692253,14302.51584954373,0.2713675708313844,1.2454310826825338e-07,2178904.75518634,0.006564084921793922,0.33141217,4.761190396350701e-05,2614685706.223608,1200,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new13,691498.2982852706,39663.206443917064,1.8673331334491006,2.5539205118851844e-06,731163.372062321,0.05424670868296224,0.42460322,0.00016916315298925235,877396046.4747852,1200,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new14,4369741.083876604,22236.987577472857,1.0747829841975187,2.447149561532791e-07,4391979.146237061,0.005063090428497357,0.360698,8.056647616062574e-05,5270374975.484473,1200,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new15,603134.694664006,33185.28981631306,1.1445413891794847,1.7986851873662026e-06,636321.1290217082,0.05215179616514186,0.43818122,0.00014606092278130042,763585354.8260498,1200,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new16,2090847.0941391413,50290.17940507966,5.402862880202934,2.523354907515595e-06,2141142.676407101,0.023487542403978434,0.28775883,0.00014536053185680472,2569371211.6885214,1200,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new17,516731.92791374784,27738.104352595677,0.6944213701317279,1.275406254356848e-06,544470.7266877136,0.05094507930911249,0.50773376,0.00014146450507165076,653364872.0252564,1200,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new18,365717.9647397353,21444.352036338205,0.3211036203587968,8.293765692819149e-07,387162.6378796938,0.055388485195210856,0.5307901,0.00011433268379345941,464595165.45563257,1200,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new19,1643360.1341095779,29145.887770232162,1.3121404126384448,7.845349230753086e-07,1672507.3340202228,0.0174264633567698,0.3752719,0.0001098646514981938,2007008800.8242674,1200,0.1,0.05,0.13481895210699668,0.8384498953819275,0.14
new0,3975085.680997415,151324.24184452242,48.55220968572961,1.1766072524241799e-05,4126458.475051623,0.036671698687729876,0.54768103,0.0008324743705703386,4951750170.061948,1200,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new1,4635839.360258901,245194.37866493323,172.47041261707594,3.533356412748674e-05,4881206.209336451,0.05023233359736811,0.41972306,0.0010337321113337613,7321809314.004677,1500,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new2,4531775.261844215,174789.14213276264,75.01038463756265,1.593714283883306e-05,4706639.414361616,0.03713671831315979,0.40198883,0.0007057698546327619,4706639414.361616,1000,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new3,3216204.6461947714,224903.7400677839,110.1722201183232,3.201546726718256e-05,3441218.558482674,0.06535584306709946,0.48333538,0.0010918926032939774,4473584126.027476,1300,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new4,6394607.584748442,104689.24981326629,27.618228363759652,4.24939985138048e-06,6499324.452790072,0.016107712512848104,0.25952023,0.0002729027884759494,10398919124.464115,1600,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new5,10137178.9769835,201178.340397232,180.92912274200336,1.7500454941315728e-05,10338538.246503474,0.019459070092938055,0.22945751,0.00046367978875872087,12406245895.804169,1200,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new6,4412309.368864968,174011.57979445322,72.8982707929279,1.5894463760830415e-05,4586393.846930215,0.03794082793629322,0.4355607,0.0007613099464131777,5503672616.316258,1200,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new7,3367116.973032301,258954.18182421924,159.90870528033818,4.4097770516385885e-05,3626231.0635618004,0.07141138479186325,0.35776564,0.0009305853828321495,4351477276.27416,1200,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new8,4351781.965473953,205592.56867903963,108.03994509236377,2.3706057749160922e-05,4557482.574098085,0.04511099391745363,0.45153052,0.0009324577935676097,5468979088.917702,1200,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new9,3872613.738611789,174595.044352609,67.38553795937416,1.6649602140767507e-05,4047276.168502357,0.04313890060465423,0.4041722,0.0007088152086178952,4856731402.202828,1200,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new10,4923264.386151069,182087.5588661497,87.49153934979132,1.7136926299296415e-05,5105439.436556568,0.035665403757871444,0.31940383,0.000584191256838273,6126527323.867882,1200,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new11,3324098.8867296367,231947.61731976908,121.31212650563148,3.411316135133444e-05,3556167.816175911,0.06522403590311764,0.40825713,0.0009511704596521615,4267401379.411093,1200,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new12,6351552.502908819,112454.08680696132,32.63462655279353,5.048643026468306e-06,6464039.224342335,0.017396875684708216,0.33141217,0.0003743504455915515,7756847069.210802,1200,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new13,3008628.406240336,258700.08310496563,148.42816812160518,4.54259270589003e-05,3267476.917513424,0.07917426492543932,0.42460322,0.001103353098759095,3920972301.016109,1200,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new14,11199806.987715192,140850.91072801425,82.42093805834732,7.2676858597573545e-06,11340740.319381265,0.01241990441199864,0.360698,0.0005103146953621953,13608888383.257519,1200,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new15,2830786.2832041504,225994.17278230787,102.67292364232898,3.358745470878893e-05,3056883.1289101006,0.07392960844495344,0.43818122,0.0009946852235581253,3668259754.6921206,1200,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new16,5709431.307049913,298207.6256101547,317.66442957227855,5.2873955468679775e-05,6007956.597089641,0.04963544938966632,0.28775883,0.0008619499786089168,7209547916.507569,1200,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new17,2678748.306188745,195933.80753272044,70.00247174792491,2.43507853611473e-05,2874752.1161932135,0.06815676608394977,0.50773376,0.0009992636395437964,3449702539.431856,1200,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new18,2080749.9218823484,167732.6710230991,40.75783816133447,1.812649094698325e-05,2248523.3507436085,0.07459681082147902,0.5307901,0.0008942833248316243,2698228020.89233,1200,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new19,5845576.487650766,185852.95918491768,103.11361670343248,1.709575728389976e-05,6031532.560452388,0.030813554817480417,0.3752719,0.0007005678039978389,7237839072.542865,1200,0.1,0.1,0.13481895210699668,0.8384498953819275,0.14
new0,13263755.08692317,794177.0525329222,3769.1494609559622,0.00026804363024882886,14061701.28891705,0.05647802041982398,0.54768103,0.0043689764037148065,16874041546.70046,1200,0.1,0.2,0.13481895210699668,0.8384498953819275,0.14
new1,13122486.231428778,1146929.4102303358,9186.112944813327,0.0006433482145302776,14278601.754603928,0.08032505072567944,0.41972306,0.004835419829947975,21417902631.90589,1500,0.1,0.2,0.13481895210699668,0.8384498953819275,0.14
